,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
577,1,S4,1,1.0,2.0,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,c9c5b665b,3.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
578,1,Coffee & Forest,2,3.0,2.0,1,2,2,2,1,4,0,41326,b13b9ebf3d547ac9f242cc6d77703544,0,There are lovely puppies are available for adoption. we are looking for a good home for them t be taken care. they will make your life very colourful.,7bfe95866,4.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
579,1,NO NAME YET,4,2.0,,1,1,1,1,1,2,0,41326,13733222f015ec6a0017c3c0527738ff,0,两只宝宝被退养，还有3个宝宝找家，有人愿意给他们一个家吗？ 请问问身边的朋友或帮忙SHARE，感恩。蒲种区。 MS. ANGIE MS. KOMALA 宝宝4个多月，已打了第一支预防针，第二支将会在这星期打，请给宝宝一个家，支持领养代替不人道繁殖，感恩。,ca121ab91,1.0,3,Black,Brown,,Mixed Breed,Mixed Breed,Selangor
580,1,"BOB, CASEY, RUM, SILKY.",2,1.0,2.0,1,2,2,2,1,4,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,"These remaining 4 cuties were found roaming in the middle of the main road,obviously thrown by some wicked people. Three puppies were killed right in front of my friend's eyes. (total: 7 pups) My friend brought 4 of them home to look after while waiting for some kind soul to give them a home and tender care. May god bless these poor pups a good home. THANKS SOOOOOO MUCH! WE ALL LOVE YOU!!!",5353b2283,4.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
581,1,Baby Doris,1,2.0,2.0,1,2,2,2,1,1,0,41326,4d2400be2e2e78265f5c84345b7a3415,0,"**** We picked Baby Doris from the longkang where her mummy gave birth to her & 6 of her siblings roughly around 1.5 month ago. 2 apparently were being run down by car & 4 more was taken away by a kind lady. Baby Doris is adorable, full with love & affection. Despite knowing her merely for few days, we can sense that she is actually quiet a smart girl 😊 Can anyone give her a loving, caring, forever home she truly deserves? Do contact if you can. Thank you p/s : thought we dont charge any adoption fees, but we would gladly appreciate if donation can be given to us so we can continue our mission to spay & neuter the adults, as well as feeding them daily :)",6f1e6e8ed,4.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
582,1,Venus,2,2.0,2.0,1,2,2,2,1,1,0,41326,893d9ac780c0203804dc170eee0144cd,0,"Venus is an adorable female puppy. She is 8 weeks old. She was born with her other siblings Mars and Pluto. Mars died 2 weeks back. He was hit by a car. My sister n I are currently fostering Venus and Pluto. We are looking for a loving and good family to take care of them. Since we already have 2 dogs at home, we cnt keep Venus and Pluto.",e7d595174,2.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
583,1,Dynotoop,2,1.0,,2,2,1,2,2,1,0,41326,3f50f2f416e698600bc9d3c1accf5a9e,0,it was rescued from Industrial area with a broken leg. X ray taken. The leg will be ok in 1 month time,0256cac2b,1.0,4,Black,Brown,,Mixed Breed,Mixed Breed,Selangor
584,1,Jake Boy,2,1.0,2.0,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. Interested to adopt pls contact Rachel,1d4adbcc2,1.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
585,1,Gigi&Stich( URGENT ADOPTION ),2,2.0,2.0,1,2,2,2,1,2,0,41326,89e38f1dc3b54154d9f976e67012ecc6,0,"Both are female, 2.5 months, mixed breed. They are in need or Urgent Adoption. Better before CNY. Please help spread the news too. Thanks for viewing! Contact=(Christina) for more info.",e2c1b469e,5.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
586,1,Puppies (Stray),1,3.0,2.0,2,2,2,3,1,7,0,41326,5c3518d168a9a12ea20d286172f3fd85,0,"7 little adorable puppies waiting to be adopted. 5 male, 2 female. now is just less than 2weeks old. Just open up eyes few days ago.",2aac3e0ac,8.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
587,1,"Veni , Vidi , Vici",1,3.0,2.0,1,2,1,2,1,3,150,41326,752444403c2743254403deaeb74f5bc8,0,Puppies urgently need fosterer or adopters as they are wandering around shop area .. There are cases of Vietnamese workers capturing puppies as soon as they are big enough as a meal.... 2 females n 1 male roughly 1 month old... Adoption fees are negotiable if it's going to the right home...,0c28877b7,4.0,4,Black,Brown,White,,,Selangor
588,1,Lil Russell,2,1.0,2.0,1,1,1,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,1,"*Adoption fee is a donation of your choice* This chubby little fellow loves eating his sibling's food! This smart playful pup looks like a Jack Russell mix and will charm his way into your heart :) Please call Tracy at to give him a forever home and a food bowl to call his own! Russell must not be caged, tied or left alone outside.",94dac1ddf,3.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
589,1,Girly,3,2.0,2.0,2,2,1,2,1,1,0,41326,4b07e807c87f0466fa38eb20e03fd384,0,"pls give this pup a home, owner kept leaving this pup running out on the street . seems to have no interest in taking care of this little fella. contact us at (miss rani)",e44bb666d,0.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
590,1,S3,1,2.0,2.0,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,1f72d4b56,3.0,1,Black,Brown,White,,,Selangor
591,1,4 Cute Puppies,3,2.0,2.0,2,2,1,2,1,4,0,41326,db3845bb9414767d3094af2542d2e957,0,"Found 4 super adorable female puppies, gave them bath and feeding them with home made food. Very fat, about 6kgs each - 3 months old. Shiny fur and very smart, playful puppies. Can respond to you and follow you everywhere. Please text me if you're SERIOUS. location is Berkeley Corner, Klang. - Miss Lau",8d05a7ab1,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
592,1,BW2,1,1.0,2.0,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,8b0310013,4.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
593,1,3 Puppies,2,3.0,2.0,2,3,3,3,1,5,0,41326,d354f29091eed622077faaa0915b1c41,0,I found it around my factory.. 10 puppies r very healthy and qute.. hope can find sweet home for them.. I can't upload puppies picture.. Wish to see photo please we chat or whatsapp ..,401fcc4c5,18.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
594,1,3 Musketeers,1,2.0,2.0,1,2,1,2,1,3,0,41326,a042471e0f43f2cf707104a1a138a7df,0,"This 3 little musketeers were rescued by a car mechanic in his soon to be demolished workshop. As he is worried of their future, I have offered him to put them in our care with the hope that they will find good and responsible owners.",df706fd55,4.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
595,1,B5,2,1.0,2.0,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,b49012dd4,5.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
596,1,Puppies,1,3.0,2.0,1,3,3,3,1,7,0,41326,3936f1cb0a6224d720f1346e48dd017a,0,New housing area when I shifted in there was a group of mother dog n puppies newly born. Since many people's r shifting in the unfriendly mom dog is barking at passrby which then lead to unhappy malay neighbour to lodge report to the mpk.. pls adopt them regardless male or femAle,cc492b6b5,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
597,1,Y2,2,1.0,2.0,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,11db3b853,4.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
598,1,Puppiezzzzz,4,3.0,2.0,1,3,3,3,1,4,0,41326,861a4afe212acf4afa3418031fb2d6bc,0,+‑‬ - Jaya This is the owner of the puppies. U can contact directly. Just ask him by showing the puppies pic.,5c1f1a317,4.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
599,1,Longkang Babies - Disney Babies,1,3.0,2.0,1,2,2,2,1,3,0,41326,4d2400be2e2e78265f5c84345b7a3415,0,"Introducing to you our latest adorable babies which were born in the longkang & have been seeking refuge since then. We only discover their mummy recently and thought she has just gave birth until yesterday the Pakistani guard told us that the puppies is around the same size like the puppy that we fostered and brought along for our feeding session. They are around 1 month’s plus and is ready to be adopted :) Can anyone give them a loving, caring, forever home they truly deserves? Do contact if you can. On a serious note, we are looking for help. We need trap cage so we can trap the mummies (mainly timid ones) before their next round of love affair starts. When it does, it will be 7/8 mummies at one go. For the record, apart from this 4 puppies, we discovered that there’s another 12 more, belongs to different mummies that we have been feeding but have no idea where they gave birth. 4 puppies is located at the narrow big longkang inside construction site, 4 puppies inside the longkang nearby a surau and 4 more yet to ascertain. As its just me and my friend juggling to feed & look after the big group here, we are actually very drained out already. As such we do appreciate help in any form, most importantly cage as well as temporarily fosterers in the event the puppies are being rescued out from the respectively hideout. Thanks in advance!",e0e241d57,11.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
600,1,Cute Pups,3,3.0,2.0,1,1,1,2,1,5,0,41326,2d6a846d56dbe84a0481f7875e7fe613,0,"All puppies are in good health, very cute and adorable. Please give them a chance to be loved. Every living life deserve a home. Adopter need to cover the spaying / neutering fees.",9f40dbc58,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
601,1,Adorable Pups For Adoption,2,3.0,2.0,2,1,1,2,1,4,100,41326,ffd648ffe5e574b912fcb92a8e0d5520,0,Hi my pet sparky gave birth to 9 puppies and it's impossible to maintain all of them even tho I wish I could keep them they deserve a more loving home so any animal lovers out there plz contact me asap on WhatsApp or call me at my no thank you for adopting only 4 left at the moment,d08b5b163,14.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
602,1,Z1,2,1.0,2.0,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,5f44a43f4,4.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
603,1,Bernard Boy,2,1.0,2.0,1,2,2,2,1,1,0,41326,4d2400be2e2e78265f5c84345b7a3415,0,"Location : Teluk Intan, Perak",48a44eac5,1.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
604,1,5 Lilttle Cute Puppies,1,3.0,1.0,2,2,2,2,1,5,0,41326,0e066bcb3f32a689645907166c74b302,0,The puppies are in good condition. A mom gave birth in front of my house. Currently we are taking care of them. We hope those puppies can be adopted as soon as possible because there will have dog catcher come anytime.,fc02869d9,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
605,1,Casper & Siblings,2,3.0,2.0,1,2,1,2,1,8,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Snoopy is the only left. She has unique black patch covering one of her eyes, like one eye jack. Very playful pup.",3d1d0f102,9.0,2,Black,Brown,White,Terrier,Mixed Breed,Selangor
606,1,Hana,3,2.0,3.0,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Hana is a bubbly, active and adorable pup. She is intelligent and learns commands very quickly. Barks at strangers, loves to exercise and adores both human and canine companion. Adopter must vaccinate and spay her. No tying up or caging please.",ec040a1ef,9.0,2,Black,Brown,White,Terrier,Mixed Breed,Selangor
607,1,Fluffets,18,2.0,2.0,3,1,1,1,1,1,300,41326,88a21c30883ab70a93e09035e0a9a754,0,"Fluffets was surrendered in when her owner moved to a new place. She is active and energetic. If you are looking for a companion with full time role as a guard dog, Fluffets is the one. She is alert and provide security by barking when encountered strangers. On top of that, she is friendly and love going for walk. Our main adoption requirement are : 1) Adopter must be a Malaysian or a PR. If you are below 18 years old, we will require your parents to speak with us on the adoption procedure. 2) No adoption fee. Neutering and vaccination have been done and this fee shall be borne by adopter. We will provide receipt and medical card. 3) Adopter must be an animal lover and preferably have experience in handling dog. 4) No long hour of caging or tied on leash. 5) Provide necessary medical needs (vaccinations, deworming, flea/tick/heartworm prevention etc.) 6) Adopter must add us on Facebook so we can receive her progress update. 7) Allow house visitation when requested. 8) Approval for this adoption is only for the successful adopter. Fluffets cannot be transferred to third party without seeking our permission. If you're interested to adopt Fluffets, please contact me by sms, e-mail or call. Provide us your details (particular, type of house and experience with dogs).",34d387261,2.0,3,Black,Brown,White,Terrier,Mixed Breed,Selangor
608,1,Faith,8,2.0,2.0,2,1,1,2,1,1,0,41326,9a60ab224ae13974429662d4b822ecb6,0,"Dear korkor and jiejie, I have already been adopted by Mei Xin jie jie's family, but yet to go to my new home yet.Mei Xin jie jie and my new mummy went bought my things yesterday and I'm wondering what will I be getting. Mei Xin jie jie is a very sweet girl and she will be playing with me when I get to my new home.I love her too! That's why mummy decided to let me live with them. _______________________________________________ Faith was a little tiny puppy when I found her wandering around.She had a bald tip tail and hind legs and could not walk properly thus we believed she was ill-treated from home and had no proper nutrition. So we brought her home and sent her to the vet. The vet said she was about 1 month plus old then. She was given medicine and dewormed but not heart guard as she was too tiny. She's now healed with LOTS OF HAIR!! and very healthy. We are a couple staying in a rented home with neighbours who complain about our dogs let free in the compound.Therefore Faith lives in a cage whenever we're off to work and out of home. I am now not working but will soon be working again. Also, due to our financial status, we're not able to to provide proper nutrition to all the animals thus we have decided to let go Faith the youngest dog which needs the nutrition and a proper growing envinroment most. Faith is toilet trained and she's fleas/ticks/mites free. TOILET TRAINED - She might let go at the wrong place due to new environment. ------------------------------------------------- Dear Wonderful pet lovers, I have received many calls regarding Faith this whole day and am happy to know that there are so many of you out there who are interested in adopting her. There's a question I must answer to every phone call and I should state it here clearly. YES,ADOPTING FAITH IS FREE! YOUR PRICE TO PAY IS TO GIVE MY LITTLE MONSTER PROPER CARE AND A LOVING HOME. Please also note that Faith is a growing puppy therefore she's very playful and active - running around.This is the only thing I am worried about. If you're interested, pls call me anytime to arrange for a meet up with her.",77c9c2e64,7.0,2,Black,Brown,White,Terrier,Mixed Breed,Selangor
609,1,Yu-mi,24,2.0,2.0,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Yumi is a very obedient dog and a great watchdog. She has a short bob tail. Very steady and not yappy. Walks well on leash and will come when call. Great for first time dog owners and those with kids. Weighs 15 kgs and is easy to handle. Adopter to bear vaccination and neutering cost. Please call if you can give her a good home.,3e6fa700b,7.0,4,Black,Brown,White,Terrier,Mixed Breed,Selangor
